"experiment"	"construct batch"	"gene"	"clone_id"	"cloneid"	"left_arm_length"	"right_arm_length"
"PbSTM58"	"barseq_0046"	"PBANKA_041820"	178398	"PbGEM-231324"	1628	3085
"PbSTM58"	"barseq_0046"	"PBANKA_103470"	178399	"PbGEM-242813"	4108	2495
"PbSTM58"	"barseq_0046"	"PBANKA_146340"	178401	"PbGEM-259156"	579	6855
"PbSTM58"	"barseq_0046"	"PBANKA_040180"	178404	"PbGEM-230686"	2339	755
"PbSTM58"	"barseq_0046"	"PBANKA_061500"	178409	"PbGEM-234414"	639	4631
"PbSTM58"	"barseq_0046"	"PBANKA_142640"	178410	"PbGEM-254102"	792	4622
"PbSTM58"	"barseq_0046"	"PBANKA_082360"	178415	"PbGEM-259412"	5832	401
"PbSTM58"	"barseq_0046"	"PBANKA_144250"	178417	"PbGEM-258236"	3578	947
"PbSTM58"	"barseq_0046"	"PBANKA_010090"	178420	"PbGEM-226645"	401	3657
"PbSTM58"	"barseq_0046"	"PBANKA_122760"	178422	"PbGEM-252519"	401	2704
"PbSTM58"	"barseq_0046"	"PBANKA_135110"	178428	"PbGEM-250699"	3008	3485
"PbSTM58"	"barseq_0046"	"PBANKA_112260"	178431	"PbGEM-246711"	6167	616
"PbSTM58"	"barseq_0046"	"PBANKA_132050"	178433	"PbGEM-253763"	6081	962
"PbSTM58"	"barseq_0046"	"PBANKA_103130"	178436	"PbGEM-242021"	4599	1229
"PbSTM58"	"barseq_0046"	"PBANKA_134840"	178446	"PbGEM-249514"	1197	6901
"PbSTM58"	"barseq_0046"	"PBANKA_091180"	178456	"PbGEM-238067"	1092	6255
"PbSTM58"	"barseq_0046"	"PBANKA_030170"	178473	"PbGEM-227680"	1347	6712
"PbSTM58"	"barseq_0046"	"PBANKA_100810"	178475	"PbGEM-262580"	1150	6246
"PbSTM58"	"barseq_0046"	"PBANKA_130090"	178540	"PbGEM-262228"	1300	6340
"PbSTM58"	"barseq_0046"	"PBANKA_031470"	178543	"PbGEM-230189"	1208	6332
"PbSTM58"	"barseq_0046"	"PBANKA_144070"	178550	"PbGEM-257980"	3847	856
"PbSTM58"	"barseq_0046"	"PBANKA_094090"	178555	"PbGEM-241399"	938	5464
"PbSTM58"	"barseq_0046"	"PBANKA_020590"	178563	"PbGEM-228651"	3096	1730
"PbSTM58"	"barseq_0046"	"PBANKA_100490"	178621	"PbGEM-243622"	605	6388
"PbSTM58"	"barseq_0046"	"PBANKA_102490"	178629	"PbGEM-263820"	1051	3238
"PbSTM58"	"barseq_0046"	"PBANKA_134790"	178655	"PbGEM-255530"	2822	1116
"PbSTM58"	"barseq_0046"	"PBANKA_080300"	178727	"PbGEM-235651"	4630	1778
"PbSTM58"	"barseq_0046"	"PBANKA_111710"	178728	"PbGEM-244963"	7686	1131
"PbSTM58"	"barseq_0046"	"PBANKA_132680"	178763	"PbGEM-247938"	4683	1465
"PbSTM58"	"barseq_0046"	"PBANKA_133760"	178766	"PbGEM-251952"	4757	401
"PbSTM58"	"barseq_0046"	"PBANKA_124460"	178772	"PbGEM-261996"	6352	742
"PbSTM58"	"barseq_0046"	"PBANKA_135400"	178773	"PbGEM-251774"	1085	6089
"PbSTM58"	"barseq_0046"	"PBANKA_140580"	178774	"PbGEM-252667"	1347	6607
"PbSTM58"	"barseq_0046"	"PBANKA_040150"	178784	"PbGEM-230619"	1560	3668
"PbSTM58"	"barseq_0046"	"PBANKA_101490"	178791	"PbGEM-263092"	3400	1211
"PbSTM58"	"barseq_0046"	"PBANKA_131060"	178797	"PbGEM-250295"	6681	1943
"PbSTM58"	"barseq_0046"	"PBANKA_141130"	178803	"PbGEM-254414"	2455	1516
"PbSTM58"	"barseq_0046"	"PBANKA_111910"	178805	"PbGEM-245649"	5164	2614
"PbSTM58"	"barseq_0046"	"PBANKA_110840"	178815	"PbGEM-246443"	7689	622
"PbSTM58"	"barseq_0046"	"PBANKA_060680"	178816	"PbGEM-232814"	7948	660
"PbSTM58"	"barseq_0046"	"PBANKA_031600"	178821	"PbGEM-230365"	3267	749
"PbSTM58"	"barseq_0046"	"PBANKA_123250"	178828	"PbGEM-261164"	1008	4035
"PbSTM58"	"barseq_0046"	"PBANKA_094180"	178835	"PbGEM-241747"	1437	4987
"PbSTM58"	"barseq_0046"	"PBANKA_030570"	178845	"PbGEM-228342"	2095	5046
"PbSTM58"	"barseq_0046"	"PBANKA_132630"	178847	"PbGEM-247742"	2323	3058
"PbSTM58"	"barseq_0046"	"PBANKA_114300"	178848	"PbGEM-248285"	1189	5671
"PbSTM58"	"barseq_0046"	"PBANKA_092290"	178850	"PbGEM-240654"	5413	1587
"PbSTM58"	"barseq_0046"	"PBANKA_140250"	178851	"PbGEM-256566"	3520	795
"PbSTM58"	"barseq_0046"	"PBANKA_135720"	178854	"PbGEM-253069"	2791	556
"PbSTM58"	"barseq_0046"	"PBANKA_090390"	178855	"PbGEM-260652"	631	3931
"PbSTM58"	"barseq_0046"	"PBANKA_082000"	178860	"PbGEM-239551"	401	7517
"PbSTM58"	"barseq_0046"	"PBANKA_103640"	178862	"PbGEM-243206"	3938	1404
"PbSTM58"	"barseq_0046"	"PBANKA_030420"	178870	"PbGEM-228077"	1606	6218
"PbSTM58"	"barseq_0046"	"PBANKA_020650"	178880	"PbGEM-228772"	6280	620
"PbSTM58"	"barseq_0046"	"PBANKA_144040"	178886	"PbGEM-257908"	3524	3817
"PbSTM58"	"barseq_0046"	"PBANKA_030840"	178929	"PbGEM-228889"	401	5594
"PbSTM58"	"barseq_0046"	"PBANKA_113560"	178930	"PbGEM-246281"	4158	595
"PbSTM58"	"barseq_0046"	"PBANKA_094350"	178939	"PbGEM-242212"	3588	963
"PbSTM58"	"barseq_0046"	"PBANKA_135810"	178946	"PbGEM-253334"	6200	551
"PbSTM58"	"barseq_0046"	"PBANKA_093030"	178954	"PbGEM-238826"	7098	1027
"PbSTM58"	"barseq_0046"	"PBANKA_101590"	178957	"PbGEM-263156"	1322	6887
"PbSTM58"	"barseq_0046"	"PBANKA_136260"	178974	"PbGEM-254893"	6377	1464
"PbSTM58"	"barseq_0046"	"PBANKA_070370"	178993	"PbGEM-233612"	1247	3908
"PbSTM58"	"barseq_0046"	"PBANKA_100980"	179012	"PbGEM-262716"	774	5658
"PbSTM58"	"barseq_0046"	"PBANKA_031520"	179024	"PbGEM-230237"	1335	6310
"PbSTM58"	"barseq_0046"	"PBANKA_135180"	179044	"PbGEM-250995"	1847	5232
"PbSTM58"	"barseq_0046"	"PBANKA_146320"	180627	"PbGEM-259140"	1808	4899
"PbSTM58"	"barseq_0046"	"PBANKA_132270"	180637	"PbGEM-254616"	2759	2256
"PbSTM58"	"barseq_0046"	"PBANKA_072200"	180638	"PbGEM-237378"	401	401
"PbSTM58"	"barseq_0046"	"PBANKA_113270"	180641	"PbGEM-245292"	2935	2482
"PbSTM58"	"barseq_0046"	"PBANKA_092950"	180653	"PbGEM-242177"	3389	1625
"PbSTM58"	"barseq_0046"	"PBANKA_083490"	180670	"PbGEM-260276"	684	6032
"PbSTM58"	"barseq_0046"	"PBANKA_030360"	180671	"PbGEM-228013"	2398	2051
"PbSTM58"	"barseq_0046"	"PBANKA_113690"	180674	"PbGEM-246710"	3894	582
"PbSTM58"	"barseq_0046"	"PBANKA_071420"	180706	"PbGEM-235636"	3955	1450
"PbSTM58"	"barseq_0046"	"PBANKA_040650"	180709	"PbGEM-229366"	6525	1158
"PbSTM58"	"barseq_0046"	"PBANKA_093160"	180710	"PbGEM-239261"	6976	1441
"PbSTM58"	"barseq_0046"	"PBANKA_091970"	180754	"PbGEM-240156"	2638	2472
"PbSTM58"	"barseq_0046"	"PBANKA_134020"	180797	"PbGEM-252781"	706	7448
"PbSTM58"	"barseq_0046"	"PBANKA_080310"	180881	"PbGEM-235669"	2875	845
"PbSTM58"	"barseq_0046"	"PBANKA_031310"	180888	"PbGEM-229966"	3049	1768
"PbSTM58"	"barseq_0046"	"PBANKA_041080"	180997	"PbGEM-230154"	4879	983
"PbSTM58"	"barseq_0046"	"PBANKA_052100"	181000	"PbGEM-233017"	3175	2535
"PbSTM58"	"barseq_0046"	"PBANKA_145730"	181015	"PbGEM-258659"	4624	886
						
"PbSTM59"	"barseq_0047"	"PBANKA_113400"	181016	"PbGEM-245767"	1467	3283
"PbSTM59"	"barseq_0047"	"PBANKA_082620"	181019	"PbGEM-259604"	2457	5741
"PbSTM59"	"barseq_0047"	"PBANKA_082880"	181023	"PbGEM-259804"	6424	1526
"PbSTM59"	"barseq_0047"	"PBANKA_133710"	181037	"PbGEM-251636"	401	6079
"PbSTM59"	"barseq_0047"	"PBANKA_092360"	181041	"PbGEM-240798"	1236	4088
"PbSTM59"	"barseq_0047"	"PBANKA_135840"	181045	"PbGEM-253402"	960	3750
"PbSTM59"	"barseq_0047"	"PBANKA_101010"	181046	"PbGEM-262740"	635	5088
"PbSTM59"	"barseq_0047"	"PBANKA_101290"	181052	"PbGEM-262932"	3630	2043
"PbSTM59"	"barseq_0047"	"PBANKA_071810"	181055	"PbGEM-236470"	3442	1312
"PbSTM59"	"barseq_0047"	"PBANKA_141090"	181060	"PbGEM-254268"	3928	842
"PbSTM59"	"barseq_0047"	"PBANKA_102650"	181065	"PbGEM-263948"	401	1400
"PbSTM59"	"barseq_0047"	"PBANKA_142650"	181077	"PbGEM-254121"	3251	979
"PbSTM59"	"barseq_0047"	"PBANKA_144410"	181083	"PbGEM-258433"	4118	1848
"PbSTM59"	"barseq_0047"	"PBANKA_123330"	181106	"PbGEM-261228"	584	5936
"PbSTM59"	"barseq_0047"	"PBANKA_010120"	181228	"PbGEM-226669"	2796	1264
"PbSTM59"	"barseq_0047"	"PBANKA_061060"	181310	"PbGEM-233541"	3836	1090
"PbSTM59"	"barseq_0047"	"PBANKA_103510"	181345	"PbGEM-242902"	1481	4889
"PbSTM59"	"barseq_0047"	"PBANKA_130900"	142009	"PbGEM-264316"	3488	1549
"PbSTM59"	"barseq_0047"	"PBANKA_120620"	142010	"PbGEM-264924"	401	2368
"PbSTM59"	"barseq_0047"	"PBANKA_040520"	142016	"PbGEM-264100"	2184	4196
"PbSTM59"	"barseq_0047"	"PBANKA_124190"	142023	"PbGEM-264300"	3457	3242
"PbSTM59"	"barseq_0047"	"PBANKA_081190"	142029	"PbGEM-265092"	3888	3307
"PbSTM59"	"barseq_0047"	"PBANKA_093120"	142030	"PbGEM-265148"	1822	2926
"PbSTM59"	"barseq_0047"	"PBANKA_093400"	142045	"PbGEM-264516"	3779	1946
"PbSTM59"	"barseq_0047"	"PBANKA_094320"	142049	"PbGEM-264740"	4234	2010
"PbSTM59"	"barseq_0047"	"PBANKA_145750"	142050	"PbGEM-258684"	1727	5397
"PbSTM59"	"barseq_0047"	"PBANKA_145520"	142064	"PbGEM-264380"	2819	2933
"PbSTM59"	"barseq_0047"	"PBANKA_101440"	142065	"PbGEM-265348"	401	2580
"PbSTM59"	"barseq_0047"	"PBANKA_111320"	142066	"PbGEM-265068"	3447	4718
"PbSTM59"	"barseq_0047"	"PBANKA_134780"	142069	"PbGEM-264604"	401	6708
"PbSTM59"	"barseq_0047"	"PBANKA_120690"	142071	"PbGEM-265212"	3736	2585
"PbSTM59"	"barseq_0047"	"PBANKA_052290"	142073	"PbGEM-265140"	2340	401
"PbSTM59"	"barseq_0047"	"PBANKA_041800"	142084	"PbGEM-264804"	2427	401
"PbSTM59"	"barseq_0047"	"PBANKA_051410"	142105	"PbGEM-265476"	2479	1987
"PbSTM59"	"barseq_0047"	"PBANKA_081860"	142112	"PbGEM-264220"	1093	3972
"PbSTM59"	"barseq_0047"	"PBANKA_041620"	142117	"PbGEM-265236"	401	5670
"PbSTM59"	"barseq_0047"	"PBANKA_145510"	142119	"PbGEM-265036"	3114	2640
"PbSTM59"	"barseq_0047"	"PBANKA_143530"	142121	"PbGEM-265012"	5856	401
"PbSTM59"	"barseq_0047"	"PBANKA_113820"	142152	"PbGEM-264828"	4613	1710
"PbSTM59"	"barseq_0047"	"PBANKA_130720"	142167	"PbGEM-264308"	1114	7040
"PbSTM59"	"barseq_0047"	"PBANKA_061030"	142168	"PbGEM-264940"	4747	2114
"PbSTM59"	"barseq_0047"	"PBANKA_071190"	142172	"PbGEM-265540"	4252	3112
"PbSTM59"	"barseq_0047"	"PBANKA_091370"	142189	"PbGEM-265052"	3173	3978
"PbSTM59"	"barseq_0047"	"PBANKA_145500"	142211	"PbGEM-264372"	401	5594
"PbSTM59"	"barseq_0047"	"PBANKA_120610"	142217	"PbGEM-264916"	2819	2764
"PbSTM59"	"barseq_0047"	"PBANKA_093650"	142244	"PbGEM-264668"	2298	5581
"PbSTM59"	"barseq_0047"	"PBANKA_080660"	142285	"PbGEM-236468"	6441	812
"PbSTM59"	"barseq_0047"	"PBANKA_020250"	142297	"PbGEM-265492"	401	6424
"PbSTM59"	"barseq_0047"	"PBANKA_093830"	142313	"PbGEM-264172"	2526	3309
"PbSTM59"	"barseq_0047"	"PBANKA_114410"	142325	"PbGEM-265124"	401	6105
"PbSTM59"	"barseq_0047"	"PBANKA_131960"	142751	"PbGEM-264764"	4659	2762
"PbSTM59"	"barseq_0047"	"PBANKA_112350"	142755	"PbGEM-265220"	401	3517
"PbSTM59"	"barseq_0047"	"PBANKA_135580"	142757	"PbGEM-252460"	8017	1273
"PbSTM59"	"barseq_0047"	"PBANKA_060710"	142762	"PbGEM-264108"	5031	4295
"PbSTM59"	"barseq_0047"	"PBANKA_050730"	142771	"PbGEM-265588"	401	401
"PbSTM59"	"barseq_0047"	"PBANKA_082630"	142774	"PbGEM-264724"	5760	1615
"PbSTM59"	"barseq_0047"	"PBANKA_144610"	142776	"PbGEM-265644"	401	2544
"PbSTM59"	"barseq_0047"	"PBANKA_102040"	142779	"PbGEM-264908"	3386	2572
"PbSTM59"	"barseq_0047"	"PBANKA_122670"	142781	"PbGEM-265652"	401	6191
"PbSTM59"	"barseq_0047"	"PBANKA_131540"	142783	"PbGEM-265356"	3634	2767
"PbSTM59"	"barseq_0047"	"PBANKA_142510"	142785	"PbGEM-264580"	2363	1156
"PbSTM59"	"barseq_0047"	"PBANKA_041730"	142792	"PbGEM-264428"	5055	401
"PbSTM59"	"barseq_0047"	"PBANKA_136110"	142793	"PbGEM-254367"	4620	978
"PbSTM59"	"barseq_0047"	"PBANKA_081610"	142797	"PbGEM-238477"	2080	7131
"PbSTM59"	"barseq_0047"	"PBANKA_134680"	142804	"PbGEM-255166"	7557	949
"PbSTM59"	"barseq_0047"	"PBANKA_133200"	142805	"PbGEM-249762"	401	8321
"PbSTM59"	"barseq_0047"	"PBANKA_130780"	142809	"PbGEM-264844"	4589	401
"PbSTM59"	"barseq_0047"	"PBANKA_143470"	142834	"PbGEM-264092"	1312	958
"PbSTM59"	"barseq_0047"	"PBANKA_010920"	142857	"PbGEM-265388"	1246	1894
"PbSTM59"	"barseq_0047"	"PBANKA_060530"	142866	"PbGEM-265636"	6102	1679
"PbSTM59"	"barseq_0047"	"PBANKA_122210"	142875	"PbGEM-265108"	4011	1540
"PbSTM59"	"barseq_0047"	"PBANKA_092860"	142882	"PbGEM-264956"	2450	3620
"PbSTM59"	"barseq_0047"	"PBANKA_101030"	142887	"PbGEM-265252"	401	401
"PbSTM59"	"barseq_0047"	"PBANKA_100310"	142893	"PbGEM-265628"	401	3444
"PbSTM59"	"barseq_0047"	"PBANKA_030460"	142894	"PbGEM-265332"	4011	3214
"PbSTM59"	"barseq_0047"	"PBANKA_092280"	142963	"PbGEM-265324"	3587	4299
"PbSTM59"	"barseq_0047"	"PBANKA_144200"	141483	"PbGEM-323779"	1392	401
"PbSTM59"	"barseq_0047"	"PBANKA_140540"	141488	"PbGEM-319131"	2610	2991
"PbSTM59"	"barseq_0047"	"PBANKA_093000"	141490	"PbGEM-290744"	2336	3357
"PbSTM59"	"barseq_0047"	"PBANKA_130300"	141492	"PbGEM-310311"	401	2321
"PbSTM59"	"barseq_0047"	"PBANKA_135640"	141497	"PbGEM-317219"	2111	401
"PbSTM59"	"barseq_0047"	"PBANKA_094270"	141529	"PbGEM-292328"	888	4611
"PbSTM59"	"barseq_0047"	"PBANKA_141730"	141547	"PbGEM-320667"	1855	5771
"PbSTM59"	"barseq_0047"	"PBANKA_010730"	141551	"PbGEM-266931"	1902	3256
"PbSTM59"	"barseq_0047"	"PBANKA_070680"	141554	"PbGEM-280794"	2216	1530
"PbSTM59"	"barseq_0047"	"PBANKA_145050"	141558	"PbGEM-324835"	7012	401
"PbSTM59"	"barseq_0047"	"PBANKA_131310"	141562	"PbGEM-311661"	401	1880
"PbSTM59"	"barseq_0047"	"PBANKA_061590"	141567	"PbGEM-341555"	1001	1001
"PbSTM59"	"barseq_0047"	"PBANKA_113100"	141571	"PbGEM-301602"	2355	2724
"PbSTM59"	"barseq_0047"	"PBANKA_140120"	141594	"PbGEM-318531"	1785	3252
"PbSTM59"	"barseq_0047"	"PBANKA_132070"	141598	"PbGEM-312685"	8189	1368
"PbSTM59"	"barseq_0047"	"PBANKA_122650"	141610	"PbGEM-307194"	7208	2833
"PbSTM59"	"barseq_0047"	"PBANKA_103230"	141611	"PbGEM-296702"	3891	4659
"PbSTM59"	"barseq_0047"	"PBANKA_040920"	141613	"PbGEM-272178"	1944	5560
"PbSTM59"	"barseq_0047"	"PBANKA_092780"	141620	"PbGEM-290424"	1413	8444
"PbSTM59"	"barseq_0047"	"PBANKA_081240"	141644	"PbGEM-341547"	1001	1001
						
"PbSTM60"	"barseq_0048"	"PBANKA_080490"	141647	"PbGEM-283354"	3900	2916
"PbSTM60"	"barseq_0048"	"PBANKA_131620"	141669	"PbGEM-312053"	5287	401
"PbSTM60"	"barseq_0048"	"PBANKA_103800"	141677	"PbGEM-297398"	4844	1621
"PbSTM60"	"barseq_0048"	"PBANKA_092880"	141682	"PbGEM-290592"	3809	1540
"PbSTM60"	"barseq_0048"	"PBANKA_124270"	141683	"PbGEM-309177"	401	4157
"PbSTM60"	"barseq_0048"	"PBANKA_102280"	141719	"PbGEM-295438"	8457	1524
"PbSTM60"	"barseq_0048"	"PBANKA_120220"	141761	"PbGEM-303778"	1224	3874
"PbSTM60"	"barseq_0048"	"PBANKA_144820"	141776	"PbGEM-324603"	401	6756
"PbSTM60"	"barseq_0048"	"PBANKA_070800"	141808	"PbGEM-281066"	7218	761
"PbSTM60"	"barseq_0048"	"PBANKA_120390"	141852	"PbGEM-304074"	1475	7113
"PbSTM60"	"barseq_0048"	"PBANKA_111700"	141914	"PbGEM-299771"	8483	713
"PbSTM60"	"barseq_0048"	"PBANKA_124340"	141959	"PbGEM-309297"	2759	1931
"PbSTM60"	"barseq_0048"	"PBANKA_062180"	141999	"PbGEM-279650"	1144	10045
"PbSTM60"	"barseq_0048"	"PBANKA_113160"	142409	"PbGEM-244900"	889	4721
"PbSTM60"	"barseq_0048"	"PBANKA_051230"	142414	"PbGEM-231686"	6748	792
"PbSTM60"	"barseq_0048"	"PBANKA_093540"	142416	"PbGEM-240251"	912	6318
"PbSTM60"	"barseq_0048"	"PBANKA_071210"	142421	"PbGEM-235204"	401	5493
"PbSTM60"	"barseq_0048"	"PBANKA_145430"	142426	"PbGEM-258147"	3482	854
"PbSTM60"	"barseq_0048"	"PBANKA_080890"	142427	"PbGEM-236907"	883	5595
"PbSTM60"	"barseq_0048"	"PBANKA_060270"	142431	"PbGEM-232198"	5949	603
"PbSTM60"	"barseq_0048"	"PBANKA_142240"	142443	"PbGEM-257277"	1395	3607
"PbSTM60"	"barseq_0048"	"PBANKA_060200"	142444	"PbGEM-234148"	2389	3193
"PbSTM60"	"barseq_0048"	"PBANKA_144580"	142509	"PbGEM-258683"	6194	914
"PbSTM60"	"barseq_0048"	"PBANKA_142060"	142520	"PbGEM-256860"	8441	681
"PbSTM60"	"barseq_0048"	"PBANKA_040420"	142538	"PbGEM-228827"	3907	3564
"PbSTM60"	"barseq_0048"	"PBANKA_060110"	142543	"PbGEM-233966"	412	6337
"PbSTM60"	"barseq_0048"	"PBANKA_100780"	142585	"PbGEM-262556"	4559	640
"PbSTM60"	"barseq_0048"	"PBANKA_090930"	142586	"PbGEM-237538"	4340	838
"PbSTM60"	"barseq_0048"	"PBANKA_083600"	142631	"PbGEM-260340"	3184	2219
"PbSTM60"	"barseq_0048"	"PBANKA_070280"	143473	"PbGEM-280178"	1702	3257
"PbSTM60"	"barseq_0048"	"PBANKA_092230"	143479	"PbGEM-289689"	3533	1212
"PbSTM60"	"barseq_0048"	"PBANKA_145400"	143481	"PbGEM-325323"	3448	624
"PbSTM60"	"barseq_0048"	"PBANKA_140260"	143487	"PbGEM-318723"	3529	621
"PbSTM60"	"barseq_0048"	"PBANKA_010780"	143490	"PbGEM-266971"	4504	1038
"PbSTM60"	"barseq_0048"	"PBANKA_070730"	143492	"PbGEM-280906"	1358	1912
"PbSTM60"	"barseq_0048"	"PBANKA_144320"	143500	"PbGEM-323923"	5151	1110
"PbSTM60"	"barseq_0048"	"PBANKA_121430"	143505	"PbGEM-305506"	723	5228
"PbSTM60"	"barseq_0048"	"PBANKA_102590"	143506	"PbGEM-295886"	401	6051
"PbSTM60"	"barseq_0048"	"PBANKA_020700"	143508	"PbGEM-268267"	621	3938
"PbSTM60"	"barseq_0048"	"PBANKA_122160"	143513	"PbGEM-306466"	401	4562
"PbSTM60"	"barseq_0048"	"PBANKA_123110"	143515	"PbGEM-307722"	2065	5126
"PbSTM60"	"barseq_0048"	"PBANKA_090660"	143529	"PbGEM-287762"	627	6812
"PbSTM60"	"barseq_0048"	"PBANKA_144190"	143531	"PbGEM-323747"	5454	1465
"PbSTM60"	"barseq_0048"	"PBANKA_030080"	143533	"PbGEM-269307"	1111	6810
"PbSTM60"	"barseq_0048"	"PBANKA_083530"	143534	"PbGEM-286690"	8091	556
"PbSTM60"	"barseq_0048"	"PBANKA_130140"	143536	"PbGEM-310103"	6763	1416
"PbSTM60"	"barseq_0048"	"PBANKA_133280"	143537	"PbGEM-314277"	1166	401
"PbSTM60"	"barseq_0048"	"PBANKA_112170"	143541	"PbGEM-300475"	1996	3741
"PbSTM60"	"barseq_0048"	"PBANKA_122850"	143544	"PbGEM-307410"	3735	1461
"PbSTM60"	"barseq_0048"	"PBANKA_110980"	143547	"PbGEM-298981"	1563	6061
"PbSTM60"	"barseq_0048"	"PBANKA_090190"	143555	"PbGEM-287138"	4296	401
"PbSTM60"	"barseq_0048"	"PBANKA_120980"	143564	"PbGEM-304834"	1126	4723
"PbSTM60"	"barseq_0048"	"PBANKA_010610"	143567	"PbGEM-266731"	4707	981
"PbSTM60"	"barseq_0048"	"PBANKA_082970"	143578	"PbGEM-286002"	5022	1606
"PbSTM60"	"barseq_0048"	"PBANKA_122620"	143586	"PbGEM-307138"	3298	1889
"PbSTM60"	"barseq_0048"	"PBANKA_100610"	143607	"PbGEM-293400"	1714	5029
"PbSTM60"	"barseq_0048"	"PBANKA_113850"	143633	"PbGEM-302514"	5089	2462
"PbSTM60"	"barseq_0048"	"PBANKA_091880"	143636	"PbGEM-289369"	5304	2620
"PbSTM60"	"barseq_0048"	"PBANKA_112650"	143641	"PbGEM-300979"	401	6684
"PbSTM60"	"barseq_0048"	"PBANKA_050930"	143644	"PbGEM-274634"	720	7592
"PbSTM60"	"barseq_0048"	"PBANKA_103660"	143669	"PbGEM-297222"	2154	3956
"PbSTM60"	"barseq_0048"	"PBANKA_050220"	143670	"PbGEM-273746"	1147	4234
"PbSTM60"	"barseq_0048"	"PBANKA_132560"	143710	"PbGEM-313397"	4822	869
"PbSTM60"	"barseq_0048"	"PBANKA_102190"	143768	"PbGEM-295366"	4317	1607
"PbSTM60"	"barseq_0048"	"PBANKA_110280"	143799	"PbGEM-298117"	988	6375
"PbSTM60"	"barseq_0048"	"PBANKA_131980"	143821	"PbGEM-312549"	902	7800
"PbSTM60"	"barseq_0048"	"PBANKA_110730"	144226	"PbGEM-246119"	902	3789
"PbSTM60"	"barseq_0048"	"PBANKA_144540"	144237	"PbGEM-258596"	4263	763
"PbSTM60"	"barseq_0048"	"PBANKA_061680"	144255	"PbGEM-234694"	4196	1869
"PbSTM60"	"barseq_0048"	"PBANKA_145930"	144257	"PbGEM-325971"	5415	824
"PbSTM60"	"barseq_0048"	"PBANKA_081900"	144261	"PbGEM-239275"	5607	1027
"PbSTM60"	"barseq_0048"	"PBANKA_130970"	144301	"PbGEM-311255"	1198	8875
"PbSTM60"	"barseq_0048"	"PBANKA_052040"	144347	"PbGEM-232916"	759	5310
"PbSTM60"	"barseq_0048"	"PBANKA_110830"	144396	"PbGEM-246413"	1711	1110
"PbSTM60"	"barseq_0048"	"PBANKA_020790"	152050	"PbGEM-268387"	1466	6424
"PbSTM60"	"barseq_0048"	"PBANKA_133270"	152140	"PbGEM-250003"	1609	5995
"PbSTM60"	"barseq_0048"	"PBANKA_110500"	152549	"PbGEM-298381"	6101	1043
"PbSTM60"	"barseq_0048"	"PBANKA_092770"	152678	"PbGEM-332883"	2187	1001
"PbSTM60"	"barseq_0048"	"PBANKA_061970"	182357	"PbGEM-330355"	4006	1001
"PbSTM60"	"barseq_0048"	"PBANKA_101040"	154270	"PbGEM-333691"	5195	1001
"PbSTM60"	"barseq_0048"	"PBANKA_030950"	154307	"PbGEM-270402"	7070	1230
"PbSTM60"	"barseq_0048"	"PBANKA_133530"	134618	"PbGEM-250927"	3134	2152
"PbSTM60"	"barseq_0048"	"PBANKA_133740"	134626	"PbGEM-251821"	4066	829
"PbSTM60"	"barseq_0048"	"PBANKA_071740"	134630	"PbGEM-236341"	718	5791
"PbSTM60"	"barseq_0048"	"PBANKA_140990"	134634	"PbGEM-253974"	580	5453
"PbSTM60"	"barseq_0048"	"PBANKA_020370"	134635	"PbGEM-228308"	2618	828
"PbSTM60"	"barseq_0048"	"PBANKA_121230"	134636	"PbGEM-246982"	2399	640
"PbSTM60"	"barseq_0048"	"PBANKA_113010"	134637	"PbGEM-249203"	572	5129
"PbSTM60"	"barseq_0048"	"PBANKA_134560"	134639	"PbGEM-254716"	5709	824
"PbSTM60"	"barseq_0048"	"PBANKA_110380"	134640	"PbGEM-245058"	401	5847
"PbSTM60"	"barseq_0048"	"PBANKA_102320"	134641	"PbGEM-263692"	4890	912
"PbSTM60"	"barseq_0048"	"PBANKA_102060"	134645	"PbGEM-263524"	5020	657
"PbSTM60"	"barseq_0048"	"PBANKA_020290"	134649	"PbGEM-228217"	5190	1281
"PbSTM60"	"barseq_0048"	"PBANKA_135900"	134652	"PbGEM-253633"	1314	4604
"PbSTM60"	"barseq_0048"	"PBANKA_144940"	134653	"PbGEM-257067"	1881	1308
"PbSTM60"	"barseq_0048"	"PBANKA_132530"	134669	"PbGEM-255621"	1403	5400
						
"PbSTM61"	"barseq_0049"	"PBANKA_135350"	134674	"PbGEM-251574"	6645	1988
"PbSTM61"	"barseq_0049"	"PBANKA_071080"	134679	"PbGEM-234960"	1651	1053
"PbSTM61"	"barseq_0049"	"PBANKA_030690"	134688	"PbGEM-228650"	765	5477
"PbSTM61"	"barseq_0049"	"PBANKA_103530"	134722	"PbGEM-242943"	5456	609
"PbSTM61"	"barseq_0049"	"PBANKA_082410"	134739	"PbGEM-259452"	922	3209
"PbSTM61"	"barseq_0049"	"PBANKA_121820"	134752	"PbGEM-248755"	1730	5146
"PbSTM61"	"barseq_0049"	"PBANKA_102920"	134779	"PbGEM-241423"	1077	3939
"PbSTM61"	"barseq_0049"	"PBANKA_112250"	134780	"PbGEM-246676"	1022	3961
"PbSTM61"	"barseq_0049"	"PBANKA_141180"	134788	"PbGEM-254469"	401	5315
"PbSTM61"	"barseq_0049"	"PBANKA_041470"	134805	"PbGEM-230718"	401	7135
"PbSTM61"	"barseq_0049"	"PBANKA_071700"	134846	"PbGEM-236287"	7325	1486
