TgID,PfID,PbID,toxophenotype
TGGT1_252255,#N/A,#N/A,-0.26
TGGT1_243150,#N/A,#N/A,-0.26
TGGT1_227100,#N/A,#N/A,-0.26
TGGT1_270655,#N/A,#N/A,-0.26
TGGT1_284598,#N/A,#N/A,-0.26
TGGT1_278522,#N/A,#N/A,-0.26
TGGT1_259090,#N/A,#N/A,-0.26
TGGT1_258622,#N/A,#N/A,-0.26
TGGT1_264190,#N/A,#N/A,-0.26
TGGT1_212250,PF3D7_1003700,PBANKA_1202100,-0.26
TGGT1_280450,#N/A,#N/A,-0.26
TGGT1_245720,#N/A,#N/A,-0.25
TGGT1_231215,#N/A,#N/A,-0.25
TGGT1_232340,#N/A,#N/A,-0.25
TGGT1_230020,#N/A,#N/A,-0.25
TGGT1_224910,PF3D7_1249500,PBANKA_1462400,-0.25
TGGT1_285490,#N/A,#N/A,-0.25
TGGT1_269680,#N/A,#N/A,-0.25
TGGT1_249935,#N/A,#N/A,-0.25
TGGT1_265150,#N/A,#N/A,-0.25
TGGT1_201520,#N/A,#N/A,-0.25
TGGT1_311160,PF3D7_0311100,PBANKA_0409100,-0.25
TGGT1_221170,#N/A,#N/A,-0.25
TGGT1_204300,#N/A,#N/A,-0.25
TGGT1_260570,#N/A,#N/A,-0.25
TGGT1_221700,PF3D7_1458900,PBANKA_1322600,-0.25
TGGT1_226010,#N/A,#N/A,-0.24
TGGT1_257550,#N/A,#N/A,-0.24
TGGT1_248210,#N/A,#N/A,-0.24
TGGT1_211600,#N/A,#N/A,-0.24
TGGT1_263020,PF3D7_0810100,PBANKA_1427400,-0.24
TGGT1_226910,#N/A,#N/A,-0.24
TGGT1_226680,#N/A,#N/A,-0.24
TGGT1_290740,#N/A,#N/A,-0.24
TGGT1_298090,#N/A,#N/A,-0.24
TGGT1_242270,#N/A,#N/A,-0.24
TGGT1_253370,#N/A,#N/A,-0.24
TGGT1_242370,#N/A,#N/A,-0.24
TGGT1_216435,#N/A,#N/A,-0.24
TGGT1_281470,#N/A,#N/A,-0.24
TGGT1_240330A,#N/A,#N/A,-0.24
TGGT1_321270,#N/A,#N/A,-0.24
TGGT1_264900,#N/A,#N/A,-0.24
TGGT1_234490,PF3D7_1018600,PBANKA_0502800,-0.24
TGGT1_318440,#N/A,#N/A,-0.24
TGGT1_248260,#N/A,#N/A,-0.23
TGGT1_246330,#N/A,#N/A,-0.23
TGGT1_276830,#N/A,#N/A,-0.23
TGGT1_222940,#N/A,#N/A,-0.23
TGGT1_265050,#N/A,#N/A,-0.23
TGGT1_271070,#N/A,#N/A,-0.23
TGGT1_314885,#N/A,#N/A,-0.23
TGGT1_293250,#N/A,#N/A,-0.23
TGGT1_298980,#N/A,#N/A,-0.23
TGGT1_229170,#N/A,#N/A,-0.23
TGGT1_224560,#N/A,#N/A,-0.23
TGGT1_273140,PF3D7_0622200,PBANKA_1121100,-0.23
TGGT1_312150,#N/A,#N/A,-0.23
TGGT1_227948,#N/A,#N/A,-0.23
TGGT1_315450,#N/A,#N/A,-0.23
TGGT1_297150,#N/A,#N/A,-0.22
TGGT1_462964,#N/A,#N/A,-0.22
TGGT1_221490,PF3D7_0529500,PBANKA_1244000,-0.22
TGGT1_270010,#N/A,#N/A,-0.22
TGGT1_242870,#N/A,#N/A,-0.22
TGGT1_204540,PF3D7_1220500,PBANKA_1435700,-0.22
TGGT1_297110,PF3D7_0317500,PBANKA_0807700,-0.22
TGGT1_240960,#N/A,#N/A,-0.22
TGGT1_244670,#N/A,#N/A,-0.22
TGGT1_297330,#N/A,#N/A,-0.22
TGGT1_267650,#N/A,#N/A,-0.22
TGGT1_249380,PF3D7_1121000,PBANKA_0927300,-0.22
TGGT1_266040,#N/A,#N/A,-0.22
TGGT1_237470,PF3D7_1365500,PBANKA_1141300,-0.22
TGGT1_241180,#N/A,#N/A,-0.21
TGGT1_272710,#N/A,#N/A,-0.21
TGGT1_270080,#N/A,#N/A,-0.21
TGGT1_217170,#N/A,#N/A,-0.21
TGGT1_217728,#N/A,#N/A,-0.21
TGGT1_257925,#N/A,#N/A,-0.21
TGGT1_213067,#N/A,#N/A,-0.21
TGGT1_310260,#N/A,#N/A,-0.21
TGGT1_278120,#N/A,#N/A,-0.21
TGGT1_312460,#N/A,#N/A,-0.21
TGGT1_320540,#N/A,#N/A,-0.21
TGGT1_313273,#N/A,#N/A,-0.21
TGGT1_276960,#N/A,#N/A,-0.21
TGGT1_366950,#N/A,#N/A,-0.21
TGGT1_262660,#N/A,#N/A,-0.2
TGGT1_287235,#N/A,#N/A,-0.2
TGGT1_202040,PF3D7_1031800,PBANKA_0515600,-0.2
TGGT1_315560,#N/A,#N/A,-0.2
TGGT1_315710,#N/A,#N/A,-0.2
TGGT1_264670,#N/A,#N/A,-0.2
TGGT1_285940,PF3D7_1014200,PBANKA_1212600,-0.2
TGGT1_211380,#N/A,#N/A,-0.2
TGGT1_232020,#N/A,#N/A,-0.2
TGGT1_293350,#N/A,#N/A,-0.2
TGGT1_258800,#N/A,#N/A,-0.2
TGGT1_298820,#N/A,#N/A,-0.2
TGGT1_212190,#N/A,#N/A,-0.2
TGGT1_209280,#N/A,#N/A,-0.2
TGGT1_318460,PF3D7_0727800,PBANKA_0211900,-0.19
TGGT1_315500,#N/A,#N/A,-0.19
TGGT1_202760,#N/A,#N/A,-0.19
TGGT1_215260,PF3D7_1308200,PBANKA_1406700,-0.19
TGGT1_234220,PF3D7_1018300,PBANKA_0502600,-0.19
TGGT1_267642,#N/A,#N/A,-0.19
TGGT1_320030,#N/A,#N/A,-0.19
TGGT1_230150,#N/A,#N/A,-0.19
TGGT1_265390,PF3D7_1330500,PBANKA_1345500,-0.19
TGGT1_209150,#N/A,#N/A,-0.19
TGGT1_233030,#N/A,#N/A,-0.19
TGGT1_268360,#N/A,#N/A,-0.19
TGGT1_254603,#N/A,#N/A,-0.19
TGGT1_240080,#N/A,#N/A,-0.19
TGGT1_281570,#N/A,#N/A,-0.19
TGGT1_297360,#N/A,#N/A,-0.18
TGGT1_259020,#N/A,#N/A,-0.18
TGGT1_272290,PF3D7_1446400,PBANKA_1310100,-0.18
TGGT1_243655,#N/A,#N/A,-0.18
TGGT1_297980,#N/A,#N/A,-0.18
TGGT1_320650,#N/A,#N/A,-0.18
TGGT1_217380,#N/A,#N/A,-0.18
TGGT1_252310,#N/A,#N/A,-0.18
TGGT1_227370,#N/A,#N/A,-0.18
TGGT1_213840,#N/A,#N/A,-0.18
TGGT1_229660,#N/A,#N/A,-0.18
TGGT1_281630,PF3D7_0406400,PBANKA_1004000,-0.18
TGGT1_201130,#N/A,#N/A,-0.18
TGGT1_262530,#N/A,#N/A,-0.18
TGGT1_313340,#N/A,#N/A,-0.18
TGGT1_207875,#N/A,#N/A,-0.18
TGGT1_254850,#N/A,#N/A,-0.18
TGGT1_283855,#N/A,#N/A,-0.17
TGGT1_285810,PF3D7_0729700,PBANKA_0213800,-0.17
TGGT1_249600,#N/A,#N/A,-0.17
TGGT1_248700,#N/A,#N/A,-0.17
TGGT1_255175,#N/A,#N/A,-0.17
TGGT1_305490,#N/A,#N/A,-0.17
TGGT1_212090,#N/A,#N/A,-0.17
TGGT1_215890,#N/A,#N/A,-0.17
TGGT1_318240,#N/A,#N/A,-0.17
TGGT1_318570,PF3D7_1321800,PBANKA_1337200,-0.17
TGGT1_297710,#N/A,#N/A,-0.17
TGGT1_311755,#N/A,#N/A,-0.17
TGGT1_308830,#N/A,#N/A,-0.17
TGGT1_240470,#N/A,#N/A,-0.17
TGGT1_211430,PF3D7_0930200,PBANKA_0830900,-0.17
TGGT1_247320,PF3D7_0519000,PBANKA_1233800,-0.17
TGGT1_243615,#N/A,#N/A,-0.17
TGGT1_278430,#N/A,#N/A,-0.17
TGGT1_273360,#N/A,#N/A,-0.17
TGGT1_229370,#N/A,#N/A,-0.16
TGGT1_269100,#N/A,#N/A,-0.16
TGGT1_243302,#N/A,#N/A,-0.16
TGGT1_221380,PF3D7_0814200,PBANKA_1423300,-0.16
TGGT1_217400,#N/A,#N/A,-0.16
TGGT1_220290,#N/A,#N/A,-0.16
TGGT1_256035,#N/A,#N/A,-0.16
TGGT1_224540B,#N/A,#N/A,-0.16
TGGT1_237280,PF3D7_1467900,PBANKA_1331200,-0.16
TGGT1_269060,#N/A,#N/A,-0.16
TGGT1_269970,#N/A,#N/A,-0.15
TGGT1_259895,#N/A,#N/A,-0.15
TGGT1_318750,#N/A,#N/A,-0.15
TGGT1_253770,#N/A,#N/A,-0.15
TGGT1_299980,#N/A,#N/A,-0.15
TGGT1_210450,#N/A,#N/A,-0.15
TGGT1_281610,#N/A,#N/A,-0.15
TGGT1_258850,#N/A,#N/A,-0.15
TGGT1_226780,#N/A,#N/A,-0.15
TGGT1_261660,#N/A,#N/A,-0.15
TGGT1_278205,#N/A,#N/A,-0.15
TGGT1_300220,#N/A,#N/A,-0.15
TGGT1_321280,#N/A,#N/A,-0.15
TGGT1_219230,#N/A,#N/A,-0.15
TGGT1_231980,#N/A,#N/A,-0.15
TGGT1_217750,#N/A,#N/A,-0.14
TGGT1_315250,PF3D7_0626700,PBANKA_1125500,-0.14
TGGT1_226480,PF3D7_1347100,PBANKA_1360000,-0.14
TGGT1_316390,#N/A,#N/A,-0.14
TGGT1_319312,#N/A,#N/A,-0.14
TGGT1_312370,#N/A,#N/A,-0.14
TGGT1_315802,#N/A,#N/A,-0.14
TGGT1_202285,#N/A,#N/A,-0.14
TGGT1_275840,#N/A,#N/A,-0.14
TGGT1_267312,#N/A,#N/A,-0.14
TGGT1_269930,#N/A,#N/A,-0.14
TGGT1_297790,#N/A,#N/A,-0.14
TGGT1_255670,#N/A,#N/A,-0.14
TGGT1_234590,#N/A,#N/A,-0.14
TGGT1_213885,#N/A,#N/A,-0.14
TGGT1_231230,#N/A,#N/A,-0.13
TGGT1_214950,#N/A,#N/A,-0.13
TGGT1_262060,#N/A,#N/A,-0.13
TGGT1_224600,#N/A,#N/A,-0.13
TGGT1_289980,#N/A,#N/A,-0.13
TGGT1_232620,#N/A,#N/A,-0.13
TGGT1_232360,#N/A,#N/A,-0.13
TGGT1_243400,#N/A,#N/A,-0.13
TGGT1_291590,#N/A,#N/A,-0.13
TGGT1_226920B,#N/A,#N/A,-0.13
TGGT1_204490,#N/A,#N/A,-0.13
TGGT1_273390,#N/A,#N/A,-0.13
TGGT1_310460,PF3D7_1144900,PBANKA_0904100,-0.13
TGGT1_297510,PF3D7_1242600,PBANKA_1456000,-0.13
TGGT1_222400,#N/A,#N/A,-0.13
TGGT1_299120,#N/A,#N/A,-0.13
TGGT1_309160,#N/A,#N/A,-0.13
TGGT1_312270,#N/A,#N/A,-0.13
TGGT1_277990,#N/A,#N/A,-0.13
TGGT1_245995,#N/A,#N/A,-0.12
TGGT1_315780,PF3D7_1030800,PBANKA_0514800,-0.12
TGGT1_269410,PF3D7_1247200,PBANKA_1460200,-0.12
TGGT1_268880,#N/A,#N/A,-0.12
TGGT1_223870,#N/A,#N/A,-0.12
TGGT1_293060,PF3D7_1014300,PBANKA_1212700,-0.12
TGGT1_318480,PF3D7_1343400,PBANKA_1356400,-0.12
TGGT1_314362,#N/A,#N/A,-0.12
TGGT1_314800,#N/A,#N/A,-0.12
TGGT1_286810,#N/A,#N/A,-0.12
TGGT1_202020,#N/A,#N/A,-0.12
TGGT1_310690,#N/A,#N/A,-0.12
TGGT1_307580,#N/A,#N/A,-0.12
TGGT1_297505,#N/A,#N/A,-0.12
TGGT1_214310,#N/A,#N/A,-0.12
TGGT1_211360,#N/A,#N/A,-0.12
TGGT1_248750,#N/A,#N/A,-0.12
TGGT1_254855,#N/A,#N/A,-0.11
TGGT1_289340,#N/A,#N/A,-0.11
TGGT1_217000,#N/A,#N/A,-0.11
TGGT1_311770,#N/A,#N/A,-0.11
TGGT1_202970,#N/A,#N/A,-0.11
TGGT1_233760,PF3D7_0422800,PBANKA_0523200,-0.11
TGGT1_263470,PF3D7_1460400,PBANKA_1324100,-0.11
TGGT1_212920,PF3D7_0821900,PBANKA_0708900,-0.11
TGGT1_223910,PF3D7_0914200,PBANKA_0815200,-0.11
TGGT1_212045,#N/A,#N/A,-0.11
TGGT1_319690,PF3D7_1034100,PBANKA_0517900,-0.11
TGGT1_270190,#N/A,#N/A,-0.11
TGGT1_293460,#N/A,#N/A,-0.11
TGGT1_289222,#N/A,#N/A,-0.11
TGGT1_207930,PF3D7_1219700,PBANKA_1434900,-0.11
TGGT1_254950,#N/A,#N/A,-0.11
TGGT1_273500,#N/A,#N/A,-0.11
TGGT1_249570,#N/A,#N/A,-0.1
TGGT1_229640,#N/A,#N/A,-0.1
TGGT1_225420,#N/A,#N/A,-0.1
TGGT1_203930,#N/A,#N/A,-0.1
TGGT1_248110,#N/A,#N/A,-0.1
TGGT1_281380,#N/A,#N/A,-0.1
TGGT1_271015,#N/A,#N/A,-0.1
TGGT1_216400,#N/A,#N/A,-0.1
TGGT1_319550,#N/A,#N/A,-0.1
TGGT1_301415,#N/A,#N/A,-0.1
TGGT1_278130,#N/A,#N/A,-0.1
TGGT1_209620,PF3D7_1465700,PBANKA_1329100,-0.1
TGGT1_212140,#N/A,#N/A,-0.1
TGGT1_238270,#N/A,#N/A,-0.09
TGGT1_211280,#N/A,#N/A,-0.09
TGGT1_306050,#N/A,#N/A,-0.09
TGGT1_256780,#N/A,#N/A,-0.09
TGGT1_261500,PF3D7_0728700,PBANKA_0212800,-0.09
TGGT1_208020,#N/A,#N/A,-0.09
TGGT1_282020,#N/A,#N/A,-0.09
TGGT1_212970,#N/A,#N/A,-0.09
TGGT1_288730,#N/A,#N/A,-0.09
TGGT1_266670,#N/A,#N/A,-0.09
TGGT1_214780,PF3D7_0520600,PBANKA_1235300,-0.09
TGGT1_268560,PF3D7_0206000,PBANKA_0303700,-0.09
TGGT1_219250,#N/A,#N/A,-0.09
TGGT1_305860,#N/A,#N/A,-0.09
TGGT1_257060,PF3D7_0813600,PBANKA_1423900,-0.09
TGGT1_410850,#N/A,#N/A,-0.09
TGGT1_318150,PF3D7_1129900,PBANKA_0918300,-0.09
TGGT1_261730,#N/A,#N/A,-0.09
TGGT1_228280,#N/A,#N/A,-0.09
TGGT1_247300,#N/A,#N/A,-0.08
TGGT1_278365,#N/A,#N/A,-0.08
TGGT1_310320,#N/A,#N/A,-0.08
TGGT1_301470,#N/A,#N/A,-0.08
TGGT1_240770,#N/A,#N/A,-0.08
TGGT1_311690,PF3D7_1217900,PBANKA_1433500,-0.08
TGGT1_251390,#N/A,#N/A,-0.08
TGGT1_220320,PF3D7_0423200,PBANKA_0523600,-0.08
TGGT1_223855,#N/A,#N/A,-0.08
TGGT1_253070,PF3D7_0112000,PBANKA_0201800,-0.08
TGGT1_306220,PF3D7_1316500,PBANKA_1415000,-0.08
TGGT1_234430,#N/A,#N/A,-0.08
TGGT1_311710,#N/A,#N/A,-0.08
TGGT1_307840,#N/A,#N/A,-0.08
TGGT1_205230,#N/A,#N/A,-0.08
TGGT1_312445,#N/A,#N/A,-0.08
TGGT1_290150,#N/A,#N/A,-0.07
TGGT1_305040,#N/A,#N/A,-0.07
TGGT1_293010,#N/A,#N/A,-0.07
TGGT1_222370,#N/A,#N/A,-0.07
TGGT1_254460,#N/A,#N/A,-0.07
TGGT1_256865,#N/A,#N/A,-0.07
TGGT1_208080,#N/A,#N/A,-0.07
TGGT1_246650,#N/A,#N/A,-0.07
TGGT1_265400,#N/A,#N/A,-0.07
TGGT1_247580,#N/A,#N/A,-0.07
TGGT1_321680,#N/A,#N/A,-0.07
TGGT1_204315,#N/A,#N/A,-0.07
TGGT1_233460,#N/A,#N/A,-0.07
TGGT1_217490,#N/A,#N/A,-0.07
TGGT1_296950,#N/A,#N/A,-0.07
TGGT1_215940,PF3D7_1036800,PBANKA_0519800,-0.07
TGGT1_261590,PF3D7_0825100,PBANKA_0705500,-0.07
TGGT1_258120,#N/A,#N/A,-0.07
TGGT1_265310,PF3D7_0213100,PBANKA_0310000,-0.07
TGGT1_254660,#N/A,#N/A,-0.07
TGGT1_258770,#N/A,#N/A,-0.07
TGGT1_356780,#N/A,#N/A,-0.07
TGGT1_213760,#N/A,#N/A,-0.07
TGGT1_207970,#N/A,#N/A,-0.07
TGGT1_258380,#N/A,#N/A,-0.07
TGGT1_258105,#N/A,#N/A,-0.06
TGGT1_222975,#N/A,#N/A,-0.06
TGGT1_246535,#N/A,#N/A,-0.06
TGGT1_271910,#N/A,#N/A,-0.06
TGGT1_313725,#N/A,#N/A,-0.06
TGGT1_213480,#N/A,#N/A,-0.06
TGGT1_238060,#N/A,#N/A,-0.06
TGGT1_320060,#N/A,#N/A,-0.06
TGGT1_364920,#N/A,#N/A,-0.06
TGGT1_310520,#N/A,#N/A,-0.06
TGGT1_250680,#N/A,#N/A,-0.06
TGGT1_226245,#N/A,#N/A,-0.06
TGGT1_202990,#N/A,#N/A,-0.06
TGGT1_209120,#N/A,#N/A,-0.06
TGGT1_224180,#N/A,#N/A,-0.06
TGGT1_246750,#N/A,#N/A,-0.06
TGGT1_293372,#N/A,#N/A,-0.06
TGGT1_290900,#N/A,#N/A,-0.06
TGGT1_285670,PF3D7_1349700,PBANKA_1362500,-0.06
TGGT1_201630A,#N/A,#N/A,-0.06
TGGT1_248190,#N/A,#N/A,-0.06
TGGT1_364330,#N/A,#N/A,-0.06
TGGT1_246090,#N/A,#N/A,-0.05
TGGT1_288550,#N/A,#N/A,-0.05
TGGT1_262420,#N/A,#N/A,-0.05
TGGT1_230570,#N/A,#N/A,-0.05
TGGT1_320770,#N/A,#N/A,-0.05
TGGT1_305540,#N/A,#N/A,-0.05
TGGT1_200310,PF3D7_1003100,PBANKA_1201500,-0.05
TGGT1_315510,#N/A,#N/A,-0.05
TGGT1_277710,#N/A,#N/A,-0.05
TGGT1_290970,#N/A,#N/A,-0.05
TGGT1_254450,PF3D7_0722100,PBANKA_0619600,-0.05
TGGT1_282210,#N/A,#N/A,-0.05
TGGT1_255980,#N/A,#N/A,-0.05
TGGT1_227080,#N/A,#N/A,-0.05
TGGT1_462974,#N/A,#N/A,-0.04
TGGT1_254350,#N/A,#N/A,-0.04
TGGT1_218530,#N/A,#N/A,-0.04
TGGT1_214800,#N/A,#N/A,-0.04
TGGT1_292120,#N/A,#N/A,-0.04
TGGT1_209630,#N/A,#N/A,-0.04
TGGT1_214580,#N/A,#N/A,-0.04
TGGT1_269280,#N/A,#N/A,-0.04
TGGT1_219520,PF3D7_1426200,PBANKA_1018400,-0.04
TGGT1_229140,#N/A,#N/A,-0.04
TGGT1_257030,#N/A,#N/A,-0.04
TGGT1_275755,#N/A,#N/A,-0.04
TGGT1_209515,#N/A,#N/A,-0.04
TGGT1_222305,#N/A,#N/A,-0.04
TGGT1_230060,PF3D7_1323300,PBANKA_1338500,-0.04
TGGT1_283580,#N/A,#N/A,-0.04
TGGT1_277820,#N/A,#N/A,-0.04
TGGT1_259700,#N/A,#N/A,-0.04
TGGT1_318730,#N/A,#N/A,-0.03
TGGT1_263460,#N/A,#N/A,-0.03
TGGT1_253540,#N/A,#N/A,-0.03
TGGT1_289273,#N/A,#N/A,-0.03
TGGT1_277020,#N/A,#N/A,-0.03
TGGT1_306455,#N/A,#N/A,-0.03
TGGT1_262040,PF3D7_0310600,PBANKA_0408600,-0.03
TGGT1_217800,#N/A,#N/A,-0.03
TGGT1_282030,#N/A,#N/A,-0.03
TGGT1_224200,PF3D7_0804600,PBANKA_1226000,-0.03
TGGT1_213380,#N/A,#N/A,-0.03
TGGT1_225032,#N/A,#N/A,-0.03
TGGT1_239800,#N/A,#N/A,-0.03
TGGT1_206710,PF3D7_1137200,PBANKA_0911500,-0.03
TGGT1_225690,#N/A,#N/A,-0.02
TGGT1_231815,#N/A,#N/A,-0.02
TGGT1_213590,#N/A,#N/A,-0.02
TGGT1_263480,#N/A,#N/A,-0.02
TGGT1_258200,#N/A,#N/A,-0.02
TGGT1_274180,#N/A,#N/A,-0.02
TGGT1_250940,#N/A,#N/A,-0.02
TGGT1_243160,#N/A,#N/A,-0.02
TGGT1_253880,#N/A,#N/A,-0.02
TGGT1_315350,PF3D7_0906100,PBANKA_0415200,-0.02
TGGT1_224310,#N/A,#N/A,-0.02
TGGT1_203505,#N/A,#N/A,-0.02
TGGT1_281520,PF3D7_0607200,PBANKA_0105800,-0.02
TGGT1_319530,#N/A,#N/A,-0.02
TGGT1_293540,#N/A,#N/A,-0.02
TGGT1_273530,#N/A,#N/A,-0.02
TGGT1_240570,#N/A,#N/A,-0.02
TGGT1_233940,PF3D7_1347800,PBANKA_1360600,-0.02
TGGT1_202700,#N/A,#N/A,-0.02
TGGT1_264450,#N/A,#N/A,-0.02
TGGT1_252860,#N/A,#N/A,-0.02
TGGT1_218720,PF3D7_1122800,PBANKA_0925500,-0.01
TGGT1_263160,#N/A,#N/A,-0.01
TGGT1_260190,#N/A,#N/A,-0.01
TGGT1_314390,#N/A,#N/A,-0.01
TGGT1_227840,PF3D7_0417500,PBANKA_0719600,-0.01
TGGT1_235000,#N/A,#N/A,-0.01
TGGT1_290890,#N/A,#N/A,-0.01
TGGT1_278490,PF3D7_0518000,PBANKA_1232800,-0.01
TGGT1_268700,#N/A,#N/A,-0.01
TGGT1_217710,#N/A,#N/A,-0.01
TGGT1_285850,#N/A,#N/A,-0.01
TGGT1_206695,#N/A,#N/A,-0.01
TGGT1_310630,#N/A,#N/A,0
TGGT1_278145,#N/A,#N/A,0
TGGT1_224970,#N/A,#N/A,0
TGGT1_265290,#N/A,#N/A,0
TGGT1_215650,#N/A,#N/A,0
TGGT1_255430,#N/A,#N/A,0
TGGT1_265130,#N/A,#N/A,0
TGGT1_223790,PF3D7_1128900,PBANKA_0919400,0
TGGT1_250030,#N/A,#N/A,0
TGGT1_227390,#N/A,#N/A,0
TGGT1_262890,PF3D7_1365600,PBANKA_1141400,0
TGGT1_277705,#N/A,#N/A,0
TGGT1_285790,#N/A,#N/A,0
TGGT1_297960A,#N/A,#N/A,0
TGGT1_219500,#N/A,#N/A,0
TGGT1_249710,#N/A,#N/A,0
TGGT1_240700,#N/A,#N/A,0
TGGT1_276810,#N/A,#N/A,0
TGGT1_248520,#N/A,#N/A,0
TGGT1_235187A,#N/A,#N/A,0
TGGT1_222210,PF3D7_0318100,PBANKA_0807100,0
TGGT1_224010,#N/A,#N/A,0
TGGT1_252230,#N/A,#N/A,0
TGGT1_313190,PF3D7_0807300,PBANKA_1223300,0
TGGT1_291150,#N/A,#N/A,0
TGGT1_297680,#N/A,#N/A,0
TGGT1_244900,#N/A,#N/A,0
TGGT1_320630,PF3D7_1401800,PBANKA_1040100,0.01
TGGT1_266150,#N/A,#N/A,0.01
TGGT1_218370,#N/A,#N/A,0.01
TGGT1_209240,PF3D7_0622500,PBANKA_1121400,0.01
TGGT1_207880,#N/A,#N/A,0.01
TGGT1_217410,#N/A,#N/A,0.01
TGGT1_409550,#N/A,#N/A,0.01
TGGT1_252385,#N/A,#N/A,0.01
TGGT1_300020,#N/A,#N/A,0.01
TGGT1_313900,#N/A,#N/A,0.01
TGGT1_214880,#N/A,#N/A,0.01
TGGT1_251670,PF3D7_1112600,PBANKA_0935000,0.01
TGGT1_307640,#N/A,#N/A,0.01
TGGT1_257120,#N/A,#N/A,0.01
TGGT1_248570,#N/A,#N/A,0.01
TGGT1_293260,#N/A,#N/A,0.02
TGGT1_225070,#N/A,#N/A,0.02
TGGT1_258670,#N/A,#N/A,0.02
TGGT1_270595,#N/A,#N/A,0.02
TGGT1_310830,#N/A,#N/A,0.02
TGGT1_217020,PF3D7_0521800,PBANKA_1236400,0.02
TGGT1_319730,PF3D7_0213700,PBANKA_0310600,0.02
TGGT1_220390,#N/A,#N/A,0.02
TGGT1_314267,#N/A,#N/A,0.02
TGGT1_288910,PF3D7_1351100,PBANKA_1363900,0.02
TGGT1_239440,#N/A,#N/A,0.02
TGGT1_315380,#N/A,#N/A,0.02
TGGT1_312635,#N/A,#N/A,0.02
TGGT1_318220,#N/A,#N/A,0.02
TGGT1_265990,#N/A,#N/A,0.02
TGGT1_247500,#N/A,#N/A,0.02
TGGT1_242790A,#N/A,#N/A,0.02
TGGT1_297640,#N/A,#N/A,0.02
TGGT1_257360,#N/A,#N/A,0.02
TGGT1_240530,#N/A,#N/A,0.03
TGGT1_289960,PF3D7_1450800,PBANKA_1314500,0.03
TGGT1_260440,PF3D7_0813300,PBANKA_1424300,0.03
TGGT1_254310,#N/A,#N/A,0.03
TGGT1_258480,#N/A,#N/A,0.03
TGGT1_289210,PF3D7_0904500,PBANKA_0416900,0.03
TGGT1_254750,PF3D7_0714100,PBANKA_1420700,0.03
TGGT1_315240,#N/A,#N/A,0.03
TGGT1_291030,PF3D7_1007300,PBANKA_1205500,0.03
TGGT1_207470,#N/A,#N/A,0.03
TGGT1_306860,#N/A,#N/A,0.03
TGGT1_247590,#N/A,#N/A,0.03
TGGT1_271460,PF3D7_0823400,PBANKA_0707200,0.03
TGGT1_240290,#N/A,#N/A,0.03
TGGT1_271250,#N/A,#N/A,0.03
TGGT1_241170,#N/A,#N/A,0.03
TGGT1_218450,#N/A,#N/A,0.04
TGGT1_291050,#N/A,#N/A,0.04
TGGT1_264175,#N/A,#N/A,0.04
TGGT1_300990,#N/A,#N/A,0.04
TGGT1_235660,PF3D7_0318900,PBANKA_0806400,0.04
TGGT1_280810,#N/A,#N/A,0.04
TGGT1_250905,#N/A,#N/A,0.04
TGGT1_297380,#N/A,#N/A,0.04
TGGT1_409150,#N/A,#N/A,0.04
TGGT1_307820,#N/A,#N/A,0.04
TGGT1_233130,#N/A,#N/A,0.04
TGGT1_212850,#N/A,#N/A,0.04
TGGT1_226390,#N/A,#N/A,0.04
TGGT1_315600,PF3D7_1211300,PBANKA_0609800,0.04
TGGT1_202025,#N/A,#N/A,0.04
TGGT1_269800,PF3D7_0926700,PBANKA_0827500,0.04
TGGT1_201810,#N/A,#N/A,0.05
TGGT1_210330,#N/A,#N/A,0.05
TGGT1_280500,PF3D7_1471200,PBANKA_1334400,0.05
TGGT1_207210,#N/A,#N/A,0.05
TGGT1_309980,#N/A,#N/A,0.05
TGGT1_270340,#N/A,#N/A,0.05
TGGT1_236260,#N/A,#N/A,0.05
TGGT1_251850,PF3D7_1423300,PBANKA_1020100,0.05
TGGT1_283765,#N/A,#N/A,0.05
TGGT1_253550,PF3D7_1347000,PBANKA_1359900,0.05
TGGT1_268170,#N/A,#N/A,0.05
TGGT1_239110,PF3D7_1228100,PBANKA_1442800,0.05
TGGT1_231400B,#N/A,#N/A,0.05
TGGT1_257990,#N/A,#N/A,0.05
TGGT1_259830,#N/A,#N/A,0.05
TGGT1_316130,#N/A,#N/A,0.05
TGGT1_320780,#N/A,#N/A,0.05
TGGT1_271380,#N/A,#N/A,0.05
TGGT1_319935,#N/A,#N/A,0.06
TGGT1_240930,#N/A,#N/A,0.06
TGGT1_273660,#N/A,#N/A,0.06
TGGT1_283810,#N/A,#N/A,0.06
TGGT1_293710,#N/A,#N/A,0.06
TGGT1_243130,#N/A,#N/A,0.06
TGGT1_271030,#N/A,#N/A,0.06
TGGT1_277800,#N/A,#N/A,0.06
TGGT1_254360,#N/A,#N/A,0.06
TGGT1_298960,#N/A,#N/A,0.06
TGGT1_264680,#N/A,#N/A,0.06
TGGT1_273468,#N/A,#N/A,0.06
TGGT1_295760,#N/A,#N/A,0.06
TGGT1_263350,#N/A,#N/A,0.06
TGGT1_233280,#N/A,#N/A,0.06
TGGT1_224610,#N/A,#N/A,0.06
TGGT1_278720,#N/A,#N/A,0.06
TGGT1_301280,#N/A,#N/A,0.06
TGGT1_291160,PF3D7_0204400,PBANKA_0302200,0.06
TGGT1_270270,PF3D7_0405600,PBANKA_1003300,0.07
